numSamples 5000
sampFreq 12000
numAIChannels 3
AIChannels ai0,ai1,ai2
numDIChannels 2
DIPort 0
DIChannels line4,line5
numAOChannels 4 
AOChannels ao0,ao1,ao2,ao3
-3.65418,-7.30836,-7.30836,-7.30836
-3.80423,-7.60845,-7.60845,-7.60845
-3.91259,-7.82518,-7.82518,-7.82518
-3.97809,-7.95618,-7.95618,-7.95618
-4,-8,-8,-8
-3.97809,-7.95618,-7.95618,-7.95618
-3.91259,-7.82518,-7.82518,-7.82518
-3.80423,-7.60845,-7.60845,-7.60845
-3.65418,-7.30836,-7.30836,-7.30836
-3.4641,-6.9282,-6.9282,-6.9282
-3.23607,-6.47214,-6.47214,-6.47214
-2.97258,-5.94516,-5.94516,-5.94516
-2.67652,-5.35304,-5.35304,-5.35304
-2.35114,-4.70228,-4.70228,-4.70228
-2,-4,-4,-4
-1.62695,-3.25389,-3.25389,-3.25389
-1.23607,-2.47214,-2.47214,-2.47214
-0.831647,-1.66329,-1.66329,-1.66329
-0.418114,-0.836228,-0.836228,-0.836228
5.95366e-11,1.19073e-10,1.19073e-10,1.19073e-10
0.418114,0.836228,0.836228,0.836228
0.831647,1.66329,1.66329,1.66329
1.23607,2.47214,2.47214,2.47214
1.62695,3.25389,3.25389,3.25389
2,4,4,4
2.35114,4.70228,4.70228,4.70228
2.67652,5.35304,5.35304,5.35304
2.97258,5.94516,5.94516,5.94516
3.23607,6.47214,6.47214,6.47214
3.4641,6.9282,6.9282,6.9282
3.65418,7.30836,7.30836,7.30836
3.80423,7.60845,7.60845,7.60845
3.91259,7.82518,7.82518,7.82518
3.97809,7.95618,7.95618,7.95618
4,8,8,8
3.97809,7.95618,7.95618,7.95618
3.91259,7.82518,7.82518,7.82518
3.80423,7.60845,7.60845,7.60845
3.65418,7.30836,7.30836,7.30836
3.4641,6.9282,6.9282,6.9282
3.23607,6.47214,6.47214,6.47214
2.97258,5.94516,5.94516,5.94516
2.67652,5.35304,5.35304,5.35304
2.35114,4.70228,4.70228,4.70228
2,4,4,4
1.62695,3.25389,3.25389,3.25389
1.23607,2.47214,2.47214,2.47214
0.831647,1.66329,1.66329,1.66329
0.418114,0.836228,0.836228,0.836228
-6.02893e-11,-1.20579e-10,-1.20579e-10,-1.20579e-10
-0.418114,-0.836228,-0.836228,-0.836228
-0.831647,-1.66329,-1.66329,-1.66329
-1.23607,-2.47214,-2.47214,-2.47214
-1.62695,-3.25389,-3.25389,-3.25389
-2,-4,-4,-4
-2.35114,-4.70228,-4.70228,-4.70228
-2.67652,-5.35304,-5.35304,-5.35304
-2.97258,-5.94516,-5.94516,-5.94516
-3.23607,-6.47214,-6.47214,-6.47214
-3.4641,-6.9282,-6.9282,-6.9282
-3.65418,-7.30836,-7.30836,-7.30836
-3.80423,-7.60845,-7.60845,-7.60845
-3.91259,-7.82518,-7.82518,-7.82518
-3.97809,-7.95618,-7.95618,-7.95618
-4,-8,-8,-8
-3.97809,-7.95618,-7.95618,-7.95618
-3.91259,-7.82518,-7.82518,-7.82518
-3.80423,-7.60845,-7.60845,-7.60845
-3.65418,-7.30836,-7.30836,-7.30836
-3.4641,-6.9282,-6.9282,-6.9282
-3.23607,-6.47214,-6.47214,-6.47214
-2.97258,-5.94516,-5.94516,-5.94516
-2.67652,-5.35304,-5.35304,-5.35304
-2.35114,-4.70228,-4.70228,-4.70228
-2,-4,-4,-4
-1.62695,-3.25389,-3.25389,-3.25389
-1.23607,-2.47214,-2.47214,-2.47214
-0.831647,-1.66329,-1.66329,-1.66329
-0.418114,-0.836228,-0.836228,-0.836228
6.11557e-11,1.22311e-10,1.22311e-10,1.22311e-10
0.418114,0.836228,0.836228,0.836228
0.831647,1.66329,1.66329,1.66329
1.23607,2.47214,2.47214,2.47214
1.62695,3.25389,3.25389,3.25389
2,4,4,4
2.35114,4.70228,4.70228,4.70228
2.67652,5.35304,5.35304,5.35304
2.97258,5.94516,5.94516,5.94516
3.23607,6.47214,6.47214,6.47214
3.4641,6.9282,6.9282,6.9282
3.65418,7.30836,7.30836,7.30836
3.80423,7.60845,7.60845,7.60845
3.91259,7.82518,7.82518,7.82518
3.97809,7.95618,7.95618,7.95618
4,8,8,8
3.97809,7.95618,7.95618,7.95618
3.91259,7.82518,7.82518,7.82518
3.80423,7.60845,7.60845,7.60845
3.65418,7.30836,7.30836,7.30836
3.4641,6.9282,6.9282,6.9282
3.23607,6.47214,6.47214,6.47214
2.97258,5.94516,5.94516,5.94516
2.67652,5.35304,5.35304,5.35304
2.35114,4.70228,4.70228,4.70228
2,4,4,4
1.62695,3.25389,3.25389,3.25389
1.23607,2.47214,2.47214,2.47214
0.831647,1.66329,1.66329,1.66329
0.418114,0.836228,0.836228,0.836228
-6.20221e-11,-1.24044e-10,-1.24044e-10,-1.24044e-10
-0.418114,-0.836228,-0.836228,-0.836228
-0.831647,-1.66329,-1.66329,-1.66329
-1.23607,-2.47214,-2.47214,-2.47214
-1.62695,-3.25389,-3.25389,-3.25389
-2,-4,-4,-4
-2.35114,-4.70228,-4.70228,-4.70228
-2.67652,-5.35304,-5.35304,-5.35304
-2.97258,-5.94516,-5.94516,-5.94516
-3.23607,-6.47214,-6.47214,-6.47214
-3.4641,-6.9282,-6.9282,-6.9282
-3.65418,-7.30836,-7.30836,-7.30836
-3.80423,-7.60845,-7.60845,-7.60845
-3.91259,-7.82518,-7.82518,-7.82518
-3.97809,-7.95618,-7.95618,-7.95618
-4,-8,-8,-8
-3.97809,-7.95618,-7.95618,-7.95618
-3.91259,-7.82518,-7.82518,-7.82518
-3.80423,-7.60845,-7.60845,-7.60845
-3.65418,-7.30836,-7.30836,-7.30836
-3.4641,-6.9282,-6.9282,-6.9282
-3.23607,-6.47214,-6.47214,-6.47214
-2.97258,-5.94516,-5.94516,-5.94516
-2.67652,-5.35304,-5.35304,-5.35304
-2.35114,-4.70228,-4.70228,-4.70228
-2,-4,-4,-4
-1.62695,-3.25389,-3.25389,-3.25389
-1.23607,-2.47214,-2.47214,-2.47214
-0.831647,-1.66329,-1.66329,-1.66329
-0.418114,-0.836228,-0.836228,-0.836228
6.27747e-11,1.25549e-10,1.25549e-10,1.25549e-10
0.418114,0.836228,0.836228,0.836228
0.831647,1.66329,1.66329,1.66329
1.23607,2.47214,2.47214,2.47214
1.62695,3.25389,3.25389,3.25389
2,4,4,4
2.35114,4.70228,4.70228,4.70228
2.67652,5.35304,5.35304,5.35304
2.97258,5.94516,5.94516,5.94516
3.23607,6.47214,6.47214,6.47214
3.4641,6.9282,6.9282,6.9282
3.65418,7.30836,7.30836,7.30836
3.80423,7.60845,7.60845,7.60845
3.91259,7.82518,7.82518,7.82518
3.97809,7.95618,7.95618,7.95618
4,8,8,8
3.97809,7.95618,7.95618,7.95618
3.91259,7.82518,7.82518,7.82518
3.80423,7.60845,7.60845,7.60845
3.65418,7.30836,7.30836,7.30836
3.4641,6.9282,6.9282,6.9282
3.23607,6.47214,6.47214,6.47214
2.97258,5.94516,5.94516,5.94516
2.67652,5.35304,5.35304,5.35304
2.35114,4.70228,4.70228,4.70228
2,4,4,4
1.62695,3.25389,3.25389,3.25389
1.23607,2.47214,2.47214,2.47214
0.831647,1.66329,1.66329,1.66329
0.418114,0.836228,0.836228,0.836228
-6.36411e-11,-1.27282e-10,-1.27282e-10,-1.27282e-10
-0.418114,-0.836228,-0.836228,-0.836228
-0.831647,-1.66329,-1.66329,-1.66329
-1.23607,-2.47214,-2.47214,-2.47214
-1.62695,-3.25389,-3.25389,-3.25389
-2,-4,-4,-4
-2.35114,-4.70228,-4.70228,-4.70228
-2.67652,-5.35304,-5.35304,-5.35304
-2.97258,-5.94516,-5.94516,-5.94516
-3.23607,-6.47214,-6.47214,-6.47214
-3.4641,-6.9282,-6.9282,-6.9282
-3.65418,-7.30836,-7.30836,-7.30836
-3.80423,-7.60845,-7.60845,-7.60845
-3.91259,-7.82518,-7.82518,-7.82518
-3.97809,-7.95618,-7.95618,-7.95618
-4,-8,-8,-8
-3.97809,-7.95618,-7.95618,-7.95618
-3.91259,-7.82518,-7.82518,-7.82518
-3.80423,-7.60845,-7.60845,-7.60845
-3.65418,-7.30836,-7.30836,-7.30836
-3.4641,-6.9282,-6.9282,-6.9282
-3.23607,-6.47214,-6.47214,-6.47214
-2.97258,-5.94516,-5.94516,-5.94516
-2.67652,-5.35304,-5.35304,-5.35304
-2.35114,-4.70228,-4.70228,-4.70228
-2,-4,-4,-4
-1.62695,-3.25389,-3.25389,-3.25389
-1.23607,-2.47214,-2.47214,-2.47214
-0.831647,-1.66329,-1.66329,-1.66329
-0.418114,-0.836228,-0.836228,-0.836228
6.45075e-11,1.29015e-10,1.29015e-10,1.29015e-10
0.418114,0.836228,0.836228,0.836228
0.831647,1.66329,1.66329,1.66329
1.23607,2.47214,2.47214,2.47214
1.62695,3.25389,3.25389,3.25389
2,4,4,4
2.35114,4.70228,4.70228,4.70228
2.67652,5.35304,5.35304,5.35304
2.97258,5.94516,5.94516,5.94516
3.23607,6.47214,6.47214,6.47214
3.4641,6.9282,6.9282,6.9282
3.65418,7.30836,7.30836,7.30836
3.80423,7.60845,7.60845,7.60845
3.91259,7.82518,7.82518,7.82518
3.97809,7.95618,7.95618,7.95618
4,8,8,8
3.97809,7.95618,7.95618,7.95618
3.91259,7.82518,7.82518,7.82518
3.80423,7.60845,7.60845,7.60845
3.65418,7.30836,7.30836,7.30836
3.4641,6.9282,6.9282,6.9282
3.23607,6.47214,6.47214,6.47214
2.97258,5.94516,5.94516,5.94516
2.67652,5.35304,5.35304,5.35304
2.35114,4.70228,4.70228,4.70228
2,4,4,4
1.62695,3.25389,3.25389,3.25389
1.23607,2.47214,2.47214,2.47214
0.831647,1.66329,1.66329,1.66329
0.418114,0.836228,0.836228,0.836228
-6.52602e-11,-1.3052e-10,-1.3052e-10,-1.3052e-10
-0.418114,-0.836228,-0.836228,-0.836228
-0.831647,-1.66329,-1.66329,-1.66329
-1.23607,-2.47214,-2.47214,-2.47214
-1.62695,-3.25389,-3.25389,-3.25389
-2,-4,-4,-4
-2.35114,-4.70228,-4.70228,-4.70228
-2.67652,-5.35304,-5.35304,-5.35304
-2.97258,-5.94516,-5.94516,-5.94516
-3.23607,-6.47214,-6.47214,-6.47214
-3.4641,-6.9282,-6.9282,-6.9282
-3.65418,-7.30836,-7.30836,-7.30836
-3.80423,-7.60845,-7.60845,-7.60845
-3.91259,-7.82518,-7.82518,-7.82518
-3.97809,-7.95618,-7.95618,-7.95618
-4,-8,-8,-8
-3.97809,-7.95618,-7.95618,-7.95618
-3.91259,-7.82518,-7.82518,-7.82518
-3.80423,-7.60845,-7.60845,-7.60845
-3.65418,-7.30836,-7.30836,-7.30836
-3.4641,-6.9282,-6.9282,-6.9282
-3.23607,-6.47214,-6.47214,-6.47214
-2.97258,-5.94516,-5.94516,-5.94516
-2.67652,-5.35304,-5.35304,-5.35304
-2.35114,-4.70228,-4.70228,-4.70228
-2,-4,-4,-4
-1.62695,-3.25389,-3.25389,-3.25389
-1.23607,-2.47214,-2.47214,-2.47214
-0.831647,-1.66329,-1.66329,-1.66329
-0.418114,-0.836228,-0.836228,-0.836228
6.61266e-11,1.32253e-10,1.32253e-10,1.32253e-10
0.418114,0.836228,0.836228,0.836228
0.831647,1.66329,1.66329,1.66329
1.23607,2.47214,2.47214,2.47214
1.62695,3.25389,3.25389,3.25389
2,4,4,4
2.35114,4.70228,4.70228,4.70228
2.67652,5.35304,5.35304,5.35304
2.97258,5.94516,5.94516,5.94516
3.23607,6.47214,6.47214,6.47214
3.4641,6.9282,6.9282,6.9282
3.65418,7.30836,7.30836,7.30836
3.80423,7.60845,7.60845,7.60845
3.91259,7.82518,7.82518,7.82518
3.97809,7.95618,7.95618,7.95618
4,8,8,8
3.97809,7.95618,7.95618,7.95618
3.91259,7.82518,7.82518,7.82518
3.80423,7.60845,7.60845,7.60845
3.65418,7.30836,7.30836,7.30836
3.4641,6.9282,6.9282,6.9282
3.23607,6.47214,6.47214,6.47214
2.97258,5.94516,5.94516,5.94516
2.67652,5.35304,5.35304,5.35304
2.35114,4.70228,4.70228,4.70228
2,4,4,4
1.62695,3.25389,3.25389,3.25389
1.23607,2.47214,2.47214,2.47214
0.831647,1.66329,1.66329,1.66329
0.418114,0.836228,0.836228,0.836228
-6.69929e-11,-1.33986e-10,-1.33986e-10,-1.33986e-10
-0.418114,-0.836228,-0.836228,-0.836228
-0.831647,-1.66329,-1.66329,-1.66329
-1.23607,-2.47214,-2.47214,-2.47214
-1.62695,-3.25389,-3.25389,-3.25389
-2,-4,-4,-4
-2.35114,-4.70228,-4.70228,-4.70228
-2.67652,-5.35304,-5.35304,-5.35304
-2.97258,-5.94516,-5.94516,-5.94516
-3.23607,-6.47214,-6.47214,-6.47214
-3.4641,-6.9282,-6.9282,-6.9282
-3.65418,-7.30836,-7.30836,-7.30836
-3.80423,-7.60845,-7.60845,-7.60845
-3.91259,-7.82518,-7.82518,-7.82518
-3.97809,-7.95618,-7.95618,-7.95618
-4,-8,-8,-8
-3.97809,-7.95618,-7.95618,-7.95618
-3.91259,-7.82518,-7.82518,-7.82518
-3.80423,-7.60845,-7.60845,-7.60845
-3.65418,-7.30836,-7.30836,-7.30836
-3.4641,-6.9282,-6.9282,-6.9282
-3.23607,-6.47214,-6.47214,-6.47214
-2.97258,-5.94516,-5.94516,-5.94516
-2.67652,-5.35304,-5.35304,-5.35304
-2.35114,-4.70228,-4.70228,-4.70228
-2,-4,-4,-4
-1.62695,-3.25389,-3.25389,-3.25389
-1.23607,-2.47214,-2.47214,-2.47214
-0.831647,-1.66329,-1.66329,-1.66329
-0.418114,-0.836228,-0.836228,-0.836228
6.78593e-11,1.35719e-10,1.35719e-10,1.35719e-10
0.418114,0.836228,0.836228,0.836228
0.831647,1.66329,1.66329,1.66329
1.23607,2.47214,2.47214,2.47214
1.62695,3.25389,3.25389,3.25389
2,4,4,4
2.35114,4.70228,4.70228,4.70228
2.67652,5.35304,5.35304,5.35304
2.97258,5.94516,5.94516,5.94516
3.23607,6.47214,6.47214,6.47214
3.4641,6.9282,6.9282,6.9282
3.65418,7.30836,7.30836,7.30836
3.80423,7.60845,7.60845,7.60845
3.91259,7.82518,7.82518,7.82518
3.97809,7.95618,7.95618,7.95618
4,8,8,8
3.97809,7.95618,7.95618,7.95618
3.91259,7.82518,7.82518,7.82518
3.80423,7.60845,7.60845,7.60845
3.65418,7.30836,7.30836,7.30836
3.4641,6.9282,6.9282,6.9282
3.23607,6.47214,6.47214,6.47214
2.97258,5.94516,5.94516,5.94516
2.67652,5.35304,5.35304,5.35304
2.35114,4.70228,4.70228,4.70228
2,4,4,4
1.62695,3.25389,3.25389,3.25389
1.23607,2.47214,2.47214,2.47214
0.831647,1.66329,1.66329,1.66329
0.418114,0.836228,0.836228,0.836228
-6.84983e-11,-1.36997e-10,-1.36997e-10,-1.36997e-10
-0.418114,-0.836228,-0.836228,-0.836228
-0.831647,-1.66329,-1.66329,-1.66329
-1.23607,-2.47214,-2.47214,-2.47214
-1.62695,-3.25389,-3.25389,-3.25389
-2,-4,-4,-4
-2.35114,-4.70228,-4.70228,-4.70228
-2.67652,-5.35304,-5.35304,-5.35304
-2.97258,-5.94516,-5.94516,-5.94516
-3.23607,-6.47214,-6.47214,-6.47214
-3.4641,-6.9282,-6.9282,-6.9282
-3.65418,-7.30836,-7.30836,-7.30836
-3.80423,-7.60845,-7.60845,-7.60845
-3.91259,-7.82518,-7.82518,-7.82518
-3.97809,-7.95618,-7.95618,-7.95618
-4,-8,-8,-8
-3.97809,-7.95618,-7.95618,-7.95618
-3.91259,-7.82518,-7.82518,-7.82518
-3.80423,-7.60845,-7.60845,-7.60845
-3.65418,-7.30836,-7.30836,-7.30836
-3.4641,-6.9282,-6.9282,-6.9282
-3.23607,-6.47214,-6.47214,-6.47214
-2.97258,-5.94516,-5.94516,-5.94516
-2.67652,-5.35304,-5.35304,-5.35304
-2.35114,-4.70228,-4.70228,-4.70228
-2,-4,-4,-4
-1.62695,-3.25389,-3.25389,-3.25389
-1.23607,-2.47214,-2.47214,-2.47214
-0.831647,-1.66329,-1.66329,-1.66329
-0.418114,-0.836228,-0.836228,-0.836228
6.93647e-11,1.38729e-10,1.38729e-10,1.38729e-10
0.418114,0.836228,0.836228,0.836228
0.831647,1.66329,1.66329,1.66329
1.23607,2.47214,2.47214,2.47214
1.62695,3.25389,3.25389,3.25389
2,4,4,4
2.35114,4.70228,4.70228,4.70228
2.67652,5.35304,5.35304,5.35304
2.97258,5.94516,5.94516,5.94516
3.23607,6.47214,6.47214,6.47214
3.4641,6.9282,6.9282,6.9282
3.65418,7.30836,7.30836,7.30836
3.80423,7.60845,7.60845,7.60845
3.91259,7.82518,7.82518,7.82518
3.97809,7.95618,7.95618,7.95618
4,8,8,8
3.97809,7.95618,7.95618,7.95618
3.91259,7.82518,7.82518,7.82518
3.80423,7.60845,7.60845,7.60845
3.65418,7.30836,7.30836,7.30836
3.4641,6.9282,6.9282,6.9282
3.23607,6.47214,6.47214,6.47214
2.97258,5.94516,5.94516,5.94516
2.67652,5.35304,5.35304,5.35304
2.35114,4.70228,4.70228,4.70228
2,4,4,4
1.62695,3.25389,3.25389,3.25389
1.23607,2.47214,2.47214,2.47214
0.831647,1.66329,1.66329,1.66329
0.418114,0.836228,0.836228,0.836228
-7.0231e-11,-1.40462e-10,-1.40462e-10,-1.40462e-10
-0.418114,-0.836228,-0.836228,-0.836228
-0.831647,-1.66329,-1.66329,-1.66329
-1.23607,-2.47214,-2.47214,-2.47214
-1.62695,-3.25389,-3.25389,-3.25389
-2,-4,-4,-4
-2.35114,-4.70228,-4.70228,-4.70228
-2.67652,-5.35304,-5.35304,-5.35304
-2.97258,-5.94516,-5.94516,-5.94516
-3.23607,-6.47214,-6.47214,-6.47214
-3.4641,-6.9282,-6.9282,-6.9282
-3.65418,-7.30836,-7.30836,-7.30836
-3.80423,-7.60845,-7.60845,-7.60845
-3.91259,-7.82518,-7.82518,-7.82518
-3.97809,-7.95618,-7.95618,-7.95618
-4,-8,-8,-8
-3.97809,-7.95618,-7.95618,-7.95618
-3.91259,-7.82518,-7.82518,-7.82518
-3.80423,-7.60845,-7.60845,-7.60845
-3.65418,-7.30836,-7.30836,-7.30836
-3.4641,-6.9282,-6.9282,-6.9282
-3.23607,-6.47214,-6.47214,-6.47214
-2.97258,-5.94516,-5.94516,-5.94516
-2.67652,-5.35304,-5.35304,-5.35304
-2.35114,-4.70228,-4.70228,-4.70228
-2,-4,-4,-4
-1.62695,-3.25389,-3.25389,-3.25389
-1.23607,-2.47214,-2.47214,-2.47214
-0.831647,-1.66329,-1.66329,-1.66329
-0.418114,-0.836228,-0.836228,-0.836228
7.10974e-11,1.42195e-10,1.42195e-10,1.42195e-10
0.418114,0.836228,0.836228,0.836228
0.831647,1.66329,1.66329,1.66329
1.23607,2.47214,2.47214,2.47214
1.62695,3.25389,3.25389,3.25389
2,4,4,4
2.35114,4.70228,4.70228,4.70228
2.67652,5.35304,5.35304,5.35304
2.97258,5.94516,5.94516,5.94516
3.23607,6.47214,6.47214,6.47214
3.4641,6.9282,6.9282,6.9282
3.65418,7.30836,7.30836,7.30836
3.80423,7.60845,7.60845,7.60845
3.91259,7.82518,7.82518,7.82518
3.97809,7.95618,7.95618,7.95618
4,8,8,8
3.97809,7.95618,7.95618,7.95618
3.91259,7.82518,7.82518,7.82518
3.80423,7.60845,7.60845,7.60845
3.65418,7.30836,7.30836,7.30836
3.4641,6.9282,6.9282,6.9282
3.23607,6.47214,6.47214,6.47214
2.97258,5.94516,5.94516,5.94516
2.67652,5.35304,5.35304,5.35304
2.35114,4.70228,4.70228,4.70228
2,4,4,4
1.62695,3.25389,3.25389,3.25389
1.23607,2.47214,2.47214,2.47214
0.831647,1.66329,1.66329,1.66329
0.418114,0.836228,0.836228,0.836228
-7.19638e-11,-1.43928e-10,-1.43928e-10,-1.43928e-10
-0.418114,-0.836228,-0.836228,-0.836228
-0.831647,-1.66329,-1.66329,-1.66329
-1.23607,-2.47214,-2.47214,-2.47214
-1.62695,-3.25389,-3.25389,-3.25389
-2,-4,-4,-4
-2.35114,-4.70228,-4.70228,-4.70228
-2.67652,-5.35304,-5.35304,-5.35304
-2.97258,-5.94516,-5.94516,-5.94516
-3.23607,-6.47214,-6.47214,-6.47214
-3.4641,-6.9282,-6.9282,-6.9282
-3.65418,-7.30836,-7.30836,-7.30836
-3.80423,-7.60845,-7.60845,-7.60845
-3.91259,-7.82518,-7.82518,-7.82518
-3.97809,-7.95618,-7.95618,-7.95618
-4,-8,-8,-8
-3.97809,-7.95618,-7.95618,-7.95618
-3.91259,-7.82518,-7.82518,-7.82518
-3.80423,-7.60845,-7.60845,-7.60845
-3.65418,-7.30836,-7.30836,-7.30836
-3.4641,-6.9282,-6.9282,-6.9282
-3.23607,-6.47214,-6.47214,-6.47214
-2.97258,-5.94516,-5.94516,-5.94516
-2.67652,-5.35304,-5.35304,-5.35304
-2.35114,-4.70228,-4.70228,-4.70228
-2,-4,-4,-4
-1.62695,-3.25389,-3.25389,-3.25389
-1.23607,-2.47214,-2.47214,-2.47214
-0.831647,-1.66329,-1.66329,-1.66329
-0.418114,-0.836228,-0.836228,-0.836228
7.28302e-11,1.4566e-10,1.4566e-10,1.4566e-10
0.418114,0.836228,0.836228,0.836228
0.831647,1.66329,1.66329,1.66329
1.23607,2.47214,2.47214,2.47214
1.62695,3.25389,3.25389,3.25389
2,4,4,4
2.35114,4.70228,4.70228,4.70228
2.67652,5.35304,5.35304,5.35304
2.97258,5.94516,5.94516,5.94516
3.23607,6.47214,6.47214,6.47214
3.4641,6.9282,6.9282,6.9282
3.65418,7.30836,7.30836,7.30836
3.80423,7.60845,7.60845,7.60845
3.91259,7.82518,7.82518,7.82518
3.97809,7.95618,7.95618,7.95618
4,8,8,8
3.97809,7.95618,7.95618,7.95618
3.91259,7.82518,7.82518,7.82518
3.80423,7.60845,7.60845,7.60845
3.65418,7.30836,7.30836,7.30836
3.4641,6.9282,6.9282,6.9282
3.23607,6.47214,6.47214,6.47214
2.97258,5.94516,5.94516,5.94516
2.67652,5.35304,5.35304,5.35304
2.35114,4.70228,4.70228,4.70228
2,4,4,4
1.62695,3.25389,3.25389,3.25389
1.23607,2.47214,2.47214,2.47214
0.831647,1.66329,1.66329,1.66329
0.418114,0.836228,0.836228,0.836228
-7.34692e-11,-1.46938e-10,-1.46938e-10,-1.46938e-10
-0.418114,-0.836228,-0.836228,-0.836228
-0.831647,-1.66329,-1.66329,-1.66329
-1.23607,-2.47214,-2.47214,-2.47214
-1.62695,-3.25389,-3.25389,-3.25389
-2,-4,-4,-4
-2.35114,-4.70228,-4.70228,-4.70228
-2.67652,-5.35304,-5.35304,-5.35304
-2.97258,-5.94516,-5.94516,-5.94516
-3.23607,-6.47214,-6.47214,-6.47214
-3.4641,-6.9282,-6.9282,-6.9282
-3.65418,-7.30836,-7.30836,-7.30836
-3.80423,-7.60845,-7.60845,-7.60845
-3.91259,-7.82518,-7.82518,-7.82518
-3.97809,-7.95618,-7.95618,-7.95618
-4,-8,-8,-8
-3.97809,-7.95618,-7.95618,-7.95618
-3.91259,-7.82518,-7.82518,-7.82518
-3.80423,-7.60845,-7.60845,-7.60845
-3.65418,-7.30836,-7.30836,-7.30836
-3.4641,-6.9282,-6.9282,-6.9282
-3.23607,-6.47214,-6.47214,-6.47214
-2.97258,-5.94516,-5.94516,-5.94516
-2.67652,-5.35304,-5.35304,-5.35304
-2.35114,-4.70228,-4.70228,-4.70228
-2,-4,-4,-4
-1.62695,-3.25389,-3.25389,-3.25389
-1.23607,-2.47214,-2.47214,-2.47214
-0.831647,-1.66329,-1.66329,-1.66329
-0.418114,-0.836228,-0.836228,-0.836228
7.43355e-11,1.48671e-10,1.48671e-10,1.48671e-10
0.418114,0.836228,0.836228,0.836228
0.831647,1.66329,1.66329,1.66329
1.23607,2.47214,2.47214,2.47214
1.62695,3.25389,3.25389,3.25389
2,4,4,4
2.35114,4.70228,4.70228,4.70228
2.67652,5.35304,5.35304,5.35304
2.97258,5.94516,5.94516,5.94516
3.23607,6.47214,6.47214,6.47214
3.4641,6.9282,6.9282,6.9282
3.65418,7.30836,7.30836,7.30836
3.80423,7.60845,7.60845,7.60845
3.91259,7.82518,7.82518,7.82518
3.97809,7.95618,7.95618,7.95618
4,8,8,8
3.97809,7.95618,7.95618,7.95618
3.91259,7.82518,7.82518,7.82518
3.80423,7.60845,7.60845,7.60845
3.65418,7.30836,7.30836,7.30836
3.4641,6.9282,6.9282,6.9282
3.23607,6.47214,6.47214,6.47214
2.97258,5.94516,5.94516,5.94516
2.67652,5.35304,5.35304,5.35304
2.35114,4.70228,4.70228,4.70228
2,4,4,4
1.62695,3.25389,3.25389,3.25389
1.23607,2.47214,2.47214,2.47214
0.831647,1.66329,1.66329,1.66329
0.418114,0.836228,0.836228,0.836228
-7.52019e-11,-1.50404e-10,-1.50404e-10,-1.50404e-10
-0.418114,-0.836228,-0.836228,-0.836228
-0.831647,-1.66329,-1.66329,-1.66329
-1.23607,-2.47214,-2.47214,-2.47214
-1.62695,-3.25389,-3.25389,-3.25389
-2,-4,-4,-4
-2.35114,-4.70228,-4.70228,-4.70228
-2.67652,-5.35304,-5.35304,-5.35304
-2.97258,-5.94516,-5.94516,-5.94516
-3.23607,-6.47214,-6.47214,-6.47214
-3.4641,-6.9282,-6.9282,-6.9282
-3.65418,-7.30836,-7.30836,-7.30836
-3.80423,-7.60845,-7.60845,-7.60845
-3.91259,-7.82518,-7.82518,-7.82518
-3.97809,-7.95618,-7.95618,-7.95618
-4,-8,-8,-8
-3.97809,-7.95618,-7.95618,-7.95618
-3.91259,-7.82518,-7.82518,-7.82518
-3.80423,-7.60845,-7.60845,-7.60845
-3.65418,-7.30836,-7.30836,-7.30836
-3.4641,-6.9282,-6.9282,-6.9282
-3.23607,-6.47214,-6.47214,-6.47214
-2.97258,-5.94516,-5.94516,-5.94516
-2.67652,-5.35304,-5.35304,-5.35304
-2.35114,-4.70228,-4.70228,-4.70228
-2,-4,-4,-4
-1.62695,-3.25389,-3.25389,-3.25389
-1.23607,-2.47214,-2.47214,-2.47214
-0.831647,-1.66329,-1.66329,-1.66329
-0.418114,-0.836228,-0.836228,-0.836228
7.60683e-11,1.52137e-10,1.52137e-10,1.52137e-10
0.418114,0.836228,0.836228,0.836228
0.831647,1.66329,1.66329,1.66329
1.23607,2.47214,2.47214,2.47214
1.62695,3.25389,3.25389,3.25389
2,4,4,4
2.35114,4.70228,4.70228,4.70228
2.67652,5.35304,5.35304,5.35304
2.97258,5.94516,5.94516,5.94516
3.23607,6.47214,6.47214,6.47214
3.4641,6.9282,6.9282,6.9282
3.65418,7.30836,7.30836,7.30836
3.80423,7.60845,7.60845,7.60845
3.91259,7.82518,7.82518,7.82518
3.97809,7.95618,7.95618,7.95618
4,8,8,8
3.97809,7.95618,7.95618,7.95618
3.91259,7.82518,7.82518,7.82518
3.80423,7.60845,7.60845,7.60845
3.65418,7.30836,7.30836,7.30836
3.4641,6.9282,6.9282,6.9282
3.23607,6.47214,6.47214,6.47214
2.97258,5.94516,5.94516,5.94516
2.67652,5.35304,5.35304,5.35304
2.35114,4.70228,4.70228,4.70228
2,4,4,4
1.62695,3.25389,3.25389,3.25389
1.23607,2.47214,2.47214,2.47214
0.831647,1.66329,1.66329,1.66329
0.418114,0.836228,0.836228,0.836228
-7.69346e-11,-1.53869e-10,-1.53869e-10,-1.53869e-10
-0.418114,-0.836228,-0.836228,-0.836228
-0.831647,-1.66329,-1.66329,-1.66329
-1.23607,-2.47214,-2.47214,-2.47214
-1.62695,-3.25389,-3.25389,-3.25389
-2,-4,-4,-4
-2.35114,-4.70228,-4.70228,-4.70228
